Timestamp, Request ID, URI, Method
Timestamp, Request ID, URI, Method, CPU Load
2024-07-24 08:57:00, 80dc2448-ad7c-4f6b-b8d8-d14125d1edce, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, 524b7557-7275-4053-bf46-3f61d92de61f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:35, 24b62a20-f8e3-4e5c-bab0-bdf97411ba25, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:30, 54e08dbf-ceba-4a33-9ade-20220b39ade1, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, f863816b-6172-4c55-824e-22cfc59b9055, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, e3296ef8-c16f-4b1a-9d56-0638ce44ca71, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 045d4824-ad1f-4b64-8bad-af0c39ae846a, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:10, 28099b30-2368-4a55-b836-bdcec1a25310, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, b7d14f2f-1032-452d-b2dc-6fb1fbaa0651, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:55, 524b7557-7275-4053-bf46-3f61d92de61f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:35, 78615f20-5725-4a13-9f6b-8f59167bfab4, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:50, d315110a-e972-40a5-bedd-4c94bad0e7a3, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, 2073485c-fadd-43cd-9783-e21af6b1273f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:40, 7c6c9d78-8565-4012-9bfe-bd8c10a229b9, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:55, a3760e70-94f6-4cdf-a103-e0416eff502f, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:25, 1066a6c7-9036-4172-aa45-97542ac9072c, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:55, cd9e345c-a2f7-4c88-b489-ba10875948e1, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 053cb3bd-d574-40ef-afe8-50e141bea897, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:50, 0ff9e59e-36bf-4ad2-8993-d555d08b6ab0, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:50, 8ac98075-9c71-4c9d-b538-81319dbec0a9, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:15, 9879d596-091a-4942-baf3-f4744c79d63a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, c28f27ba-f943-4cb0-bfee-2243d3938f8d, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:05, 524b7557-7275-4053-bf46-3f61d92de61f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:45, 54fda1a7-5915-4545-80eb-a4089184fae8, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:20, 52035892-b7de-48bf-b12a-3accde602bd7, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, f0667c69-ef18-419b-b394-2e567b135f0d, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:20, c0c90066-c714-4475-9a24-ef74a1694bf8, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, d357af4f-27d9-42c3-881d-fdb97f8c77f1, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:15, 19f481d8-8c17-4e64-a730-01ded6df5531, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, 719008d3-a2a9-43bb-b5f2-4caee73b191c, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:30, d71b2ac6-acf0-4d53-81b5-33f1fdc1b342, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:40, 0a214fc2-4195-4486-8f41-58c49b18d36b, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:40, ed3b45eb-18fe-4c83-b802-457018dbb4a5, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, 5d378f83-91a6-4fde-9a3f-8068dfcbf1b9, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, c914314c-1559-42c6-8b73-6e80a1e03748, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:10, 04e177cc-996e-487e-bc38-058765dd8393, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:55, c900ac66-f7a9-4540-96db-0907e6616bc3, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, 93933b0b-f34e-4b23-a29e-bd656a10d61e, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:10, 5f90aec0-ef7b-4ebb-9224-3a7e473f8aee, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:30, 4c154a46-382d-467d-9da1-bfc300dda803, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:40, a5628bba-7331-4f71-8db5-7a945b6c28e4, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:55, 8ea90450-3348-4412-a1e9-9e23bbb41e84, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, 1066a6c7-9036-4172-aa45-97542ac9072c, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:50, fcdd6949-f347-4585-95fa-064371218303, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, d315110a-e972-40a5-bedd-4c94bad0e7a3, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, 4c154a46-382d-467d-9da1-bfc300dda803, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:05, 94b2a772-9fbb-4397-a064-509d30dd0b08, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:40, 24a22e8e-1548-486b-a38a-894344c57ecf, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:05, 719008d3-a2a9-43bb-b5f2-4caee73b191c, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, 7ca9ee1d-20c6-4539-9d0c-97d0143f428a, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:25, f71bc8fc-8a02-4001-95c4-7efa788878d6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, 57e7c37c-69ff-4e74-b7dd-afb04de6e2da, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, 93ae799d-4772-4bea-b882-5764acf8b684, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:55, 9498b4be-83e2-42bd-96c6-80ceddcf4e39, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, 01fb4516-92ee-428c-b7d7-f1b234265508, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, 053cb3bd-d574-40ef-afe8-50e141bea897, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:00, 90c7bc99-fe97-4dad-9e89-6d08de8f4964, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:20, 9879d596-091a-4942-baf3-f4744c79d63a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, e5b30c8c-5bd1-4897-8df8-ffe40d957661, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, c0c90066-c714-4475-9a24-ef74a1694bf8, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:30, 9879d596-091a-4942-baf3-f4744c79d63a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, f71bc8fc-8a02-4001-95c4-7efa788878d6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:25, 93ae799d-4772-4bea-b882-5764acf8b684, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:15, 3ca5e180-8c09-4f2c-bffb-0b2956b9c701, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:20, 524b7557-7275-4053-bf46-3f61d92de61f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:40, 64af5a08-98dc-45bf-acf3-ebd9deaac838, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:20, 93933b0b-f34e-4b23-a29e-bd656a10d61e, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:50, 014737b9-ea46-4ef2-9293-f3c88076f9f7, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:30, 09146082-39bf-4a0e-9eaa-f0d1d4240367, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, fcbd37e5-5c99-48e8-9162-dab4074ce508, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:55, 60ead4fe-8a27-4d32-9094-88b0be5f12ab, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, b6b119da-6a2b-4608-8066-f6a38e224a85, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, 54e08dbf-ceba-4a33-9ade-20220b39ade1, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:10, 6b6b455e-1b8b-4e32-8ceb-4836266b75cf, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:20, 94b2a772-9fbb-4397-a064-509d30dd0b08, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:20, f9838c3e-b165-4e4c-a773-0e69f1182036, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:30, 52035892-b7de-48bf-b12a-3accde602bd7, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, de02fbfa-f0d4-46d4-89e6-f26f1279f701, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:05, 9879d596-091a-4942-baf3-f4744c79d63a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 28c26365-19c3-4ce4-bfe9-54f589bf1cb3, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:50, b2ee4582-0767-4ee7-b391-b2163ba54530, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 24e1be01-fdc7-4ec5-bac0-3f6c668688d1, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 85dbbdf5-f776-4c54-8a5e-56cb78fb1abe, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, 64af5a08-98dc-45bf-acf3-ebd9deaac838, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:55, 7c4d3035-b8bc-4c17-b033-3df22c4ff956, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, f71bc8fc-8a02-4001-95c4-7efa788878d6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:50, 3ae54696-92be-4c88-b492-773554873819, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, ca9f2fba-f93a-4407-8e7b-9e0f6096345f, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:15, b6b119da-6a2b-4608-8066-f6a38e224a85, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, e5b30c8c-5bd1-4897-8df8-ffe40d957661, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, a6c1cafd-f091-46ba-87be-e359fdd6eeda, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:15, 01fb4516-92ee-428c-b7d7-f1b234265508, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, f9838c3e-b165-4e4c-a773-0e69f1182036, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:40, 93ae799d-4772-4bea-b882-5764acf8b684, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, 8ac98075-9c71-4c9d-b538-81319dbec0a9, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:45, 39f578c0-cddd-4985-bd99-5f10d9240901, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:15, de83b6b0-72ef-4122-82ae-e9153f8dfba9, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, cda35d33-eff7-43b2-afe9-2329ffcd46fd, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, 5957dc27-e1bf-4586-bc86-4ecd5bb95656, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, c8c67bc1-7fb3-48c8-b5a6-c458ecd3a2a2, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, f4623074-f603-4902-95da-e1ed35bcfb22, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:15, 4d471ef3-9077-485b-a943-0da26d1df6f6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, 24a22e8e-1548-486b-a38a-894344c57ecf, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:05, 78248b87-6df2-43be-9d83-b46db5b79aed, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, c7d6c1fb-ed4d-435b-a67c-e714830bb64a, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:45, 9686ff66-35f7-4bae-9eb6-b0d4a83227f0, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, e3296ef8-c16f-4b1a-9d56-0638ce44ca71, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:55, 5b63e2df-cbad-4a7c-804b-ce2a27ff277a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, 4d471ef3-9077-485b-a943-0da26d1df6f6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:25, 24a22e8e-1548-486b-a38a-894344c57ecf, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:50, 6dd1af2c-8ac6-4c7d-bdbd-79974409da2a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, c900ac66-f7a9-4540-96db-0907e6616bc3, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, 2073485c-fadd-43cd-9783-e21af6b1273f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:45, f2aa58d4-4bb1-49da-8c2d-375a7d36e331, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:45, 27346536-bf0a-4ae6-ba1d-c1ff6d93c834, CPU Load: -1.0, /api/v1/auth/signin, POST, null
2024-07-24 08:57:10, b762edfe-c42b-4e50-a090-87b22540b23a, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:05, f0667c69-ef18-419b-b394-2e567b135f0d, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:30, c7cc837c-5710-4ebb-9424-f0be0ea9f834, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:15, c28f27ba-f943-4cb0-bfee-2243d3938f8d, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, c8c67bc1-7fb3-48c8-b5a6-c458ecd3a2a2, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 0b6fb380-61fd-4e0e-b174-5daeb83dfec4, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, d05b8226-ee6d-4154-a51c-9eed9ae0a5a5, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, 7380578d-884b-4b24-bc80-0980ea1f2439, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, c7cc837c-5710-4ebb-9424-f0be0ea9f834, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:50, 33eff28a-8f92-4440-8e0f-053a586965d8, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:55:55, 27346536-bf0a-4ae6-ba1d-c1ff6d93c834, CPU Load: -1.0, /api/v1/auth/signin, POST, null
2024-07-24 08:56:45, 645a4164-f1a4-4f49-934e-387c58a03aa8, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, 933b9246-b9a6-4568-b683-85e30e5e8ce7, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:25, c28f27ba-f943-4cb0-bfee-2243d3938f8d, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:50, 219528a7-4d6b-44b5-ace2-8c74ad7cd49a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, d357af4f-27d9-42c3-881d-fdb97f8c77f1, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:20, 053cb3bd-d574-40ef-afe8-50e141bea897, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:00, 7380578d-884b-4b24-bc80-0980ea1f2439, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, 6488cb4c-3db8-4f45-a503-4c925b81bf4a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 33eff28a-8f92-4440-8e0f-053a586965d8, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:55, 295612de-ff62-48aa-96b3-0e05f0c13d9d, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:55, 54e08dbf-ceba-4a33-9ade-20220b39ade1, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:20, 645a4164-f1a4-4f49-934e-387c58a03aa8, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:30, f9838c3e-b165-4e4c-a773-0e69f1182036, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:30, 4d471ef3-9077-485b-a943-0da26d1df6f6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:50, 50d87efe-3bd4-408f-856f-a5ad0578fda6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:30, 53e62568-02db-48f5-aa74-5d8c2fd2f437, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, f4623074-f603-4902-95da-e1ed35bcfb22, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, e2238b46-9c1c-4008-b6d6-6666f71c0bfd, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, 4e11ff4d-c16f-4240-8e66-7d1c5db4499d, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:15, 64ea8151-258c-495b-b98b-ea44560ba716, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:35, 0e54e2cb-4005-4896-9567-836e45bb615f, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:15, ed3b45eb-18fe-4c83-b802-457018dbb4a5, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, c7d6c1fb-ed4d-435b-a67c-e714830bb64a, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:00, a6c1cafd-f091-46ba-87be-e359fdd6eeda, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:05, fb87af69-fa64-41fa-9c13-bc05b972397c, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:20, 83a670e3-02e8-4c13-9c34-84707c6fba16, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:50, f71bc8fc-8a02-4001-95c4-7efa788878d6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, 19f481d8-8c17-4e64-a730-01ded6df5531, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, 9eb9bf38-7fa6-4312-82ad-284cbfece0a9, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:30, 2073485c-fadd-43cd-9783-e21af6b1273f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:05, 54e08dbf-ceba-4a33-9ade-20220b39ade1, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:55, 3ca5e180-8c09-4f2c-bffb-0b2956b9c701, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, e5da570b-0158-46d6-8628-c81d24da0cf9, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, df63eb11-94a2-4e17-a098-bb9193899b90, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:40, 8b20b7a8-ac77-429a-8fe8-0654fc779bc6, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, a6c1cafd-f091-46ba-87be-e359fdd6eeda, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:20, ed3b45eb-18fe-4c83-b802-457018dbb4a5, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:55, 78248b87-6df2-43be-9d83-b46db5b79aed, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, 40534917-98c4-4131-bb05-e852c08ddc56, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 6488cb4c-3db8-4f45-a503-4c925b81bf4a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:20, a534face-b926-4ab7-bdf7-75d5a8197211, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, 60ead4fe-8a27-4d32-9094-88b0be5f12ab, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:50, 35e7a1cc-a991-4196-b80a-52a99ef7d934, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, d6435f63-8180-41ad-b32b-affa1a2a2bd0, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:40, 2073485c-fadd-43cd-9783-e21af6b1273f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:05, 5b63e2df-cbad-4a7c-804b-ce2a27ff277a, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, 93ae799d-4772-4bea-b882-5764acf8b684, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, 8ea90450-3348-4412-a1e9-9e23bbb41e84, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, 9686ff66-35f7-4bae-9eb6-b0d4a83227f0, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:30, 8ea90450-3348-4412-a1e9-9e23bbb41e84, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, ca9f2fba-f93a-4407-8e7b-9e0f6096345f, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:57:15, 64af5a08-98dc-45bf-acf3-ebd9deaac838, CPU Load: -1.0, /api/v1/pets/1/visits, GET, PLATINUM
2024-07-24 08:56:50, df63eb11-94a2-4e17-a098-bb9193899b90, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:10, e2238b46-9c1c-4008-b6d6-6666f71c0bfd, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, 34b01895-6f7b-40ec-87c6-6b90c09531ee, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:15, c914314c-1559-42c6-8b73-6e80a1e03748, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:57:20, 09146082-39bf-4a0e-9eaa-f0d1d4240367, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:00, c914314c-1559-42c6-8b73-6e80a1e03748, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:30, 524b7557-7275-4053-bf46-3f61d92de61f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:55, 07851d83-4728-466d-ae1d-25de075bf851, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:50, de83b6b0-72ef-4122-82ae-e9153f8dfba9, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, 09146082-39bf-4a0e-9eaa-f0d1d4240367, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:40, 19f481d8-8c17-4e64-a730-01ded6df5531, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:20, c5dd2f84-77d9-4f20-bbe1-98bc1d652528, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:35, 5eb9b353-bdbe-4c8d-939a-d430c45ccc16, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:05, de02fbfa-f0d4-46d4-89e6-f26f1279f701, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:30, c5dd2f84-77d9-4f20-bbe1-98bc1d652528, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:45, e2238b46-9c1c-4008-b6d6-6666f71c0bfd, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:50, 24a22e8e-1548-486b-a38a-894344c57ecf, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:35, df63eb11-94a2-4e17-a098-bb9193899b90, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
2024-07-24 08:56:45, 92dd5183-8b6a-4a5b-b0f2-10f806877262, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:57:10, 60ead4fe-8a27-4d32-9094-88b0be5f12ab, CPU Load: -1.0, /api/v1/auth/validate, GET, null
2024-07-24 08:56:15, 524b7557-7275-4053-bf46-3f61d92de61f, CPU Load: -1.0, /api/v1/pets, GET, PLATINUM
